13054	8630	25.621666666666666
7813	stop_222_35729	8.016666666666667
8308	13390	1.4216666666666666
8240	8217	3.2083333333333335
12931	18328	8.391666666666667
10220	10221	1.7533333333333334
8906	11909	12.885
stop_267_45919	stop_274_46619	7.72
17970	8708	12.511666666666667
8644	8234	12.441666666666666
12659	9528	4.786666666666666
12952	stop_241_38319	4.1866666666666665
11951	stop_572_303819	1.3283333333333334
12996	stop_303_68129	11.418333333333333
7961	stop_342_268529	10.383333333333333
10110	10261	15.218333333333334
17661	17662	9.631666666666666
12304	stop_183_6119	12.458333333333334
10055	stop_1489_127129	10.801666666666668
13404	9889	10.683333333333334
17307	13483	25.453333333333333
13644	12338	15.303333333333335
13720	10560	10.398333333333333
12306	stop_1487_373619	10.401666666666667
9935	stop_267_45929	14.353333333333333
10233	10235	14.81
14033	10760	5.53
11649	18122	12.888333333333332
12950	stop_241_38319	8.035
18242	12738	14.795
9051	12893	8.628333333333334
8325	17562	10.248333333333333
7820	stop_214_31329	9.643333333333334
13340	13339	7.421666666666667
7395	13034	9.963333333333333
12984	stop_314_92239	9.770000000000001
17545	17892	10.231666666666666
13714	7430	15.389999999999999
12993	stop_301_63719	6.235
8732	8734	9.295
12953	7983	10.925
8345	8364	11.360000000000001
10401	10378	8.406666666666666
8056	12979	9.176666666666668
10109	stop_298_63049	7.293333333333334
10700	11913	13.016666666666667
7426	stop_187_7129	10.495000000000001
8338	18312	7.453333333333333
14046	14051	8.858333333333333
7430	17830	2.2983333333333333
13136	13137	11.756666666666666
11951	13065	1.6066666666666667
8137	stop_306_71629	13.595
11913	9149	11.145000000000001
12717	stop_188_7219	10.96
17753	17755	7.441666666666666
13714	stop_186_7019	13.678333333333335
11638	11637	6.281666666666666
12487	13957	4.711666666666667
7971	12354	15.901666666666667
12353	stop_272_46419	17.501666666666665
12881	stop_8_16	12.603333333333333
18357	10549	7.455
7500	7930	7.261666666666667
11798	12979	3.5366666666666666
13746	8419	16.555
8337	stop_255_42919	4.421666666666667
8222	8366	10.166666666666666
12930	stop_277_56719	12.165
17589	stop_1493_373019	12.111666666666668
13668	10706	13.253333333333334
12983	stop_285_58429	6.483333333333333
10991	stop_204_12619	8.225
11569	18039	10.495000000000001
11715	11719	0.7133333333333333
8899	stop_570_303619	18.503333333333334
7964	17861	18.78666666666667
13186	stop_283_57619	11.646666666666667
12995	13004	4.795
14011	14010	1.21
12658	11589	8.201666666666666
9138	10324	9.020000000000001
13661	18161	7.3133333333333335
13081	stop_1_2	11.243333333333334
14165	stop_188_7219	9.08
8419	stop_1493_373019	18.386666666666667
7950	stop_252_42029	9.606666666666666
13135	13136	0.9883333333333333
13651	stop_248_41319	8.433333333333334
7512	stop_203_12519	7.753333333333333
9969	9965	10.243333333333334
8351	8164	3.7849999999999997
12875	stop_207_12929	16.196666666666665
13972	18348	12.315
8801	stop_335_260819	7.9766666666666675
12881	12932	10.816666666666666
13722	stop_204_12619	10.841666666666667
17755	12736	3.453333333333333
8906	stop_852_324239	9.403333333333334
13023	12899	13.235000000000001
10602	12010	7.793333333333334
11799	10631	12.783333333333333
17585	17547	10.893333333333334
14029	18256	15.488333333333333
17566	10052	11.826666666666666
12518	stop_841_317630	1.8766666666666665
17836	10324	5.151666666666667
9549	stop_291_61129	5.7316666666666665
11433	stop_322_117329	13.035
12034	12671	13.576666666666666
8336	stop_255_42929	8.391666666666667
12570	17310	12.21
12917	17958	4.041666666666667
11509	8076	4.538333333333333
7369	stop_1486_372419	13.29
8361	10081	14.563333333333333
18390	stop_12_19	8.981666666666666
8166	8171	9.19
13630	10231	13.141666666666667
7929	12950	3.3333333333333335
13180	11306	8.85
11650	8778	20.625
7411	stop_217_32019	14.748333333333333
8616	stop_841_317639	8.066666666666666
8091	stop_213_31129	19.28666666666667
8232	10172	12.46
9032	17834	15.095
7951	7950	11.851666666666667
12489	9595	5.895
8795	12510	5.010000000000001
9147	stop_13_27	9.229999999999999
13639	stop_207_12929	10.188333333333333
18276	17380	8.998333333333333
stop_343_268619	stop_345_268819	12.016666666666667
10991	7472	10.706666666666667
10116	14130	10.681666666666667
11811	17795	0.5566666666666666
10700	stop_852_324249	8.938333333333333
9149	12959	9.241666666666667
13025	12859	6.211666666666667
12356	stop_10_3	6.5649999999999995
17827	10780	8.366666666666667
11603	13972	7.633333333333334
9916	11079	2.091666666666667
stop_207_12929	stop_233_36919	14.6
